koi_period,koi_duration,koi_depth,koi_prad,koi_impact,koi_model_snr,koi_teq,koi_insol,koi_steff,koi_slogg,koi_srad,koi_disposition,kepid
88.433122,2.392,120.4,1.7,0.021,4.0,595.0,29.68,7092.0,4.176,1.525,CANDIDATE,2852810
282.34315,3.956,220.5,2.35,0.5038,3.7,404.0,6.31,7092.0,4.176,1.525,CANDIDATE,2852810
1.645319649,1.635,1082.0,2.46,0.118,11.8,1296.0,666.35,5416.0,4.603,0.756,CANDIDATE,8822421
15.3573445,1.634,117.1,1.42,0.966,9.6,729.0,66.65,5818.0,4.464,0.986,CANDIDATE,4472818
77.792718,6.08,287.9,2.17,0.576,9.1,453.0,10.0,5497.0,4.243,1.241,CANDIDATE,8934103
163.51489847,3.08,,,,,,,,,,CANDIDATE,9551430
5.288547653,3.2646,2185.3,55.28,0.93,218.9,2333.0,6999.38,4918.0,2.889,9.169,CANDIDATE,3532985
294.055263,14.32,770.0,2.8,0.0617,21.1,288.0,1.64,6108.0,4.453,1.011,CANDIDATE,10718726
126.505657,8.836,95.5,1.51,0.1855,3.7,528.0,18.42,7092.0,4.176,1.525,CANDIDATE,2852810
117.684591,2.219,134.6,1.52,0.4466,5.3,459.0,10.46,6362.0,4.248,1.279,CANDIDATE,3229028
46.245164,5.663,492.1,2.46,0.392,15.5,519.0,17.15,5553.0,4.32,1.107,CANDIDATE,5956656
9.7043379,3.515,129.0,1.19,0.07,8.6,932.0,178.46,6273.0,4.442,1.044,CANDIDATE,9093086
34.775371,2.93,38.8,0.67,0.4758,5.7,582.0,27.11,6028.0,4.459,1.047,CANDIDATE,9015738
0.306702491,0.9074,138.8,0.93,0.173,21.9,2318.0,6868.33,5310.0,4.512,0.786,CANDIDATE,7954278
12.7713826,3.347,141.8,1.26,0.374,8.0,851.0,123.93,6273.0,4.442,1.044,CANDIDATE,9093086
42.294739,34.63,254.2,140.14,1.145,25.2,1083.0,324.71,4926.0,3.02,7.849,CANDIDATE,9145861
1.444486083,1.437,980.7,1.73,0.305,12.0,1051.0,290.01,4569.0,4.686,0.559,CANDIDATE,9153823
11.6089351,2.957,199.6,46.44,1.105,8.7,1496.0,1184.51,6303.0,3.595,3.53,CANDIDATE,10089911
14.2378417,4.86,193.0,1.1,0.314,10.5,629.0,37.02,5273.0,4.566,0.801,CANDIDATE,3747817
10.8206034,2.848,116.7,1.19,0.592,7.3,885.0,145.06,6032.0,4.387,1.06,CANDIDATE,8162789
10.2090268,6.264,36.7,0.92,0.213,9.8,1058.0,296.42,6188.0,4.196,1.524,CANDIDATE,5613330
54.2916336,3.364,97.8,1.67,0.7285,7.9,665.0,46.21,6711.0,4.179,1.565,CANDIDATE,3545840
122.8054416,2.663,313.0,118.62,1.346,10.6,602.0,31.11,5874.0,3.664,3.006,CANDIDATE,3634051
37.8404232,6.408,232.6,1.76,0.211,23.7,607.0,32.14,6243.0,4.406,1.149,CANDIDATE,6975129
47.25643291,2.0,,,,,,,,,,CANDIDATE,9389245
32.0273169,5.144,161.7,1.14,0.259,8.8,525.0,17.95,5505.0,4.501,0.909,CANDIDATE,9828127
8.75630628,2.852,81.9,1.12,0.371,9.8,982.0,219.87,5839.0,4.279,1.227,CANDIDATE,5177859
9.6183111,4.215,25.0,0.85,0.447,11.9,1142.0,402.64,6134.0,4.065,1.665,CANDIDATE,11081504
0.518060209,1.8062,2258.4,61.49,1.262,140.6,2921.0,17224.79,5405.0,3.853,1.772,CANDIDATE,8110757
17.3695112,4.012,314.0,1.45,0.28,8.6,588.0,28.35,5119.0,4.508,0.834,CANDIDATE,3645438
17.8693759,6.886,63.0,0.81,0.259,9.8,759.0,78.58,6328.0,4.456,1.013,CANDIDATE,8278685
17.236085,4.209,330.0,1.98,0.04,10.4,721.0,63.85,5543.0,4.318,1.111,CANDIDATE,5511659
485.92297,3.756,122.9,1.07,0.4516,5.5,225.0,0.61,5551.0,4.386,0.957,CANDIDATE,4139254
9.6550473,2.752,313.1,1.45,0.124,12.2,705.0,58.36,4999.0,4.49,0.843,CANDIDATE,10141900
228.65412,2.487,179.1,3.63,0.225,6.6,521.0,17.44,6845.0,3.849,2.674,CANDIDATE,4255944
12.7143635,3.101,524.8,2.2,0.071,9.9,785.0,89.81,5947.0,4.481,0.962,CANDIDATE,9655711
80.4103783,3.487,591.4,4.93,0.913,14.0,535.0,19.35,5476.0,3.904,1.673,CANDIDATE,5856571
1.93188768,1.087,37.8,0.57,0.256,8.8,1427.0,977.65,5896.0,4.516,0.914,CANDIDATE,8222395
5.2449156,8.367,35.5,0.52,0.019,11.7,1015.0,251.14,5823.0,4.486,0.878,CANDIDATE,8107150
168.66934782,4.07,,,,,,,,,,CANDIDATE,4464394
571.280892,21.827,460.7,3.65,0.6109,37.8,324.0,2.62,7081.0,4.16,1.619,CANDIDATE,4739229
4.66185924,3.164,49.3,1.16,0.2695,15.8,1610.0,1590.18,7081.0,4.16,1.619,CANDIDATE,4739229
1.213672208,1.3644,2731.0,697.14,7.3743,24.8,1789.0,2422.45,6113.0,4.463,0.995,CANDIDATE,8620565
90.097375,12.697,282.6,1.7,0.042,11.5,430.0,8.05,6116.0,4.444,1.008,CANDIDATE,4742420
7.72966941,2.091,426.7,2.1,0.668,8.4,927.0,174.28,5947.0,4.481,0.962,CANDIDATE,9655711
51.85656556,2.21,,,,,,,,,,CANDIDATE,9727765
154.536881,15.44,258.5,4.1,0.3257,3.5,544.0,20.76,6049.0,3.728,2.522,CANDIDATE,9974142
87.707513,2.184,578.0,1.72,0.4,7.1,310.0,2.2,4944.0,4.614,0.721,CANDIDATE,9008103
437.51586139,4.16,,,,,,,,,,CANDIDATE,11296045
8.97377221,2.135,106.5,2.96,0.237,9.4,1530.0,1294.96,6537.0,3.76,2.829,CANDIDATE,5769810
205.41415,10.26,283.8,1.67,0.0856,7.9,323.0,2.58,6123.0,4.465,0.991,CANDIDATE,4742420
114.27173902,2.19,,,,,,,,,,CANDIDATE,5306984
26.40805532,2.7,,,,,,,,,,CANDIDATE,10198662
46.07931317,1.87,,,,,,,,,,CANDIDATE,10198662
24.8434837,4.8,217.4,1.58,0.641,14.2,625.0,35.97,5670.0,4.397,1.022,CANDIDATE,4157325
7.7016694,10.898,155.7,4.44,0.01,17.8,1627.0,1656.27,5174.0,3.228,3.608,CANDIDATE,10200627
4.67250377,4.441,79.6,1.11,0.95,13.8,1149.0,412.73,6146.0,4.454,0.987,CANDIDATE,8332521
21.9711574,5.012,178.1,1.32,0.119,7.8,649.0,41.86,5763.0,4.436,0.997,CANDIDATE,8242769
144.688915,9.468,397.1,3.33,0.087,11.6,416.0,7.09,5372.0,4.007,1.71,CANDIDATE,10964440
1.54287434,1.1121,401.4,1.05,0.013,20.7,1007.0,243.62,4530.0,4.704,0.539,CANDIDATE,5428657
33.3200908,6.5265,6186.9,13.0,0.069,84.5,750.0,74.79,6264.0,4.133,1.651,CANDIDATE,5629353
91.20573037,4.17,,,,,,,,,,CANDIDATE,10414727
7.07394528,2.319,228.3,0.84,0.277,9.5,647.0,41.43,4777.0,4.689,0.561,CANDIDATE,4736569
14.516741,2.706,227.2,1.45,0.851,10.1,606.0,31.8,4954.0,4.5,0.828,CANDIDATE,10662202
20.5718107,3.399,379.0,1.34,0.123,13.0,498.0,14.51,4922.0,4.624,0.708,CANDIDATE,9008103
11.867172,4.815,595.6,4.03,0.001,13.4,1058.0,296.23,6264.0,4.133,1.651,CANDIDATE,5629353
142.685885,3.792,1195.0,2.76,0.1086,9.3,319.0,2.43,5767.0,4.57,0.799,CANDIDATE,4078157
12.4970599,3.877,180.0,1.44,0.65,10.6,839.0,117.3,6174.0,4.445,1.021,CANDIDATE,5816144
6.06330298,3.275,200.7,1.64,0.0214,13.1,1153.0,418.4,6308.0,4.353,1.153,CANDIDATE,11968463
86.431871,7.374,415.1,2.85,0.95,11.2,464.0,10.97,6325.0,4.409,1.112,CANDIDATE,11968463
26.1152887,12.54,70.0,2.38,0.1382,10.6,898.0,153.98,5190.0,3.63,2.912,CANDIDATE,11074835
269.306232,14.931,1708.0,24.0,1.219,18.1,235.0,0.72,5251.0,4.581,0.817,CANDIDATE,5792202
96.509214,0.589,1528.0,860.3,3.6303,3.8,787.0,90.63,7343.0,3.751,2.955,CANDIDATE,6032730
69.64679311,3.71,,,,,,,,,,CANDIDATE,6116172
111.65546,1.051,2887.0,2121.0,11.3832,7.0,579.0,26.58,6967.0,4.086,1.863,CANDIDATE,6116172
86.13201864,3.11,,,,,,,,,,CANDIDATE,6116172
47.14404783,4.35,,,,,,,,,,CANDIDATE,11296437
197.05431574,6.38,,,,,,,,,,CANDIDATE,11341164
406.496216,3.495,380.2,1.77,0.5052,6.9,236.0,0.73,5847.0,4.525,0.884,CANDIDATE,11462969
491.61516814,6.31,,,,,,,,,,CANDIDATE,11462969
499.47338,12.248,1662.0,3.71,0.793,15.7,191.0,0.31,5251.0,4.581,0.817,CANDIDATE,5792202
7.3138454,2.273,247.7,2.73,0.893,9.2,1263.0,601.53,6486.0,4.136,1.485,CANDIDATE,6221385
212.43503674,4.26,,,,,,,,,,CANDIDATE,11656928
11.1619384,5.195,124.4,1.97,0.739,13.4,1093.0,337.23,6200.0,4.072,1.64,CANDIDATE,11566064
76.83994597,3.11,,,,,,,,,,CANDIDATE,11656928
78.86684,4.5,86.1,1.3,0.2074,4.8,573.0,25.44,6907.0,4.264,1.381,CANDIDATE,11656928
28.8672107,3.782,347.1,1.51,0.041,12.0,493.0,14.0,5191.0,4.564,0.837,CANDIDATE,7825899
48.9528113,1.66,,,,,,,,,,CANDIDATE,6946681
431.78556,9.135,332.6,1.36,0.196,9.4,211.0,0.47,5642.0,4.6,0.747,CANDIDATE,6946708
144.102562,2.753,171.3,1.67,0.0879,4.1,437.0,8.64,6528.0,4.257,1.26,CANDIDATE,11775507
112.317402,3.471,182.4,1.77,0.5434,7.8,475.0,12.05,6528.0,4.257,1.26,CANDIDATE,11775507
9.13315062,2.1557,231.2,1.48,0.275,23.0,900.0,155.42,6122.0,4.487,0.964,CANDIDATE,11856178
335.56311,13.06,158.0,1.83,0.12,7.2,333.0,2.9,6200.0,4.16,1.448,CANDIDATE,6768394
154.607419,9.225,279.9,1.56,0.0898,13.4,340.0,3.16,6017.0,4.508,0.931,CANDIDATE,10545066
57.132855,4.958,414.1,1.81,0.32,11.0,414.0,6.94,5157.0,4.445,0.904,CANDIDATE,7663405
28.2251049,2.354,201.3,1.59,0.778,8.9,625.0,36.13,6014.0,4.436,1.021,CANDIDATE,11358389
150.381954,4.968,396.1,2.26,0.892,7.8,325.0,2.63,5569.0,4.459,0.954,CANDIDATE,5706595
95.906433,4.08,836.2,2.17,0.576,11.0,288.0,1.63,4620.0,4.564,0.736,CANDIDATE,12885212
445.21685,16.37,211.6,1.37,0.0,11.1,237.0,0.74,5670.0,4.387,0.95,CANDIDATE,3548044
35.502865,8.149,115.9,2.18,0.783,11.0,724.0,64.83,5528.0,3.892,1.839,CANDIDATE,8168187
66.789347,4.08,358.5,2.07,0.667,9.5,490.0,13.61,6297.0,4.448,1.031,CANDIDATE,9605514
6.150251376,1.68923,2128.7,100.03,1.27,471.0,2251.0,6066.49,8914.0,3.896,2.867,CANDIDATE,9418619
29.5126153,6.314,188.2,1.84,0.188,9.4,678.0,49.95,5746.0,4.189,1.351,CANDIDATE,7835312
455.27405,2.4,366.0,1.54,0.2429,4.5,196.0,0.35,5178.0,4.556,0.818,CANDIDATE,9221517
117.761,3.454,53.9,0.62,0.2505,7.1,337.0,3.06,5564.0,4.522,0.85,CANDIDATE,11623629
46.331703,4.514,299.9,1.39,0.1484,9.4,441.0,8.98,5477.0,4.571,0.815,CANDIDATE,10730703
7.1931193,2.935,125.6,1.12,0.296,10.7,916.0,166.3,5518.0,4.4,1.008,CANDIDATE,7289317
47.7439509,2.99,96.9,1.74,0.977,15.0,575.0,25.84,5949.0,4.272,1.292,CANDIDATE,7375348
4.57834367,3.987,140.7,1.44,0.232,11.4,1206.0,499.41,5782.0,4.28,1.22,CANDIDATE,1432789
12.654896,4.325,100.6,1.02,0.009,10.4,801.0,97.41,5833.0,4.407,1.022,CANDIDATE,12266636
131.258668,4.89,153.0,1.59,0.4901,8.5,433.0,8.31,6443.0,4.325,1.248,CANDIDATE,7974634
92.552007,2.135,282.6,2.1,0.513,7.3,440.0,8.87,5808.0,4.306,1.22,CANDIDATE,8182107
75.072964,9.21,74.3,1.09,0.2602,7.1,522.0,17.51,6443.0,4.325,1.248,CANDIDATE,7974634
31.8134892,1.422,234.2,1.18,0.2316,5.2,496.0,14.31,5505.0,4.586,0.776,CANDIDATE,8163784
115.230655,17.735,164.4,4.02,0.95,21.3,632.0,37.8,6585.0,3.813,2.517,CANDIDATE,2305866
106.25976,6.101,354.0,1.5,0.209,7.7,303.0,1.99,4827.0,4.508,0.823,CANDIDATE,5184911
505.462916,10.127,1724.0,3.46,0.489,17.6,181.0,0.25,4817.0,4.499,0.833,CANDIDATE,6436029
274.743032,9.137,309.0,2.16,0.4073,12.2,330.0,2.82,6277.0,4.306,1.207,CANDIDATE,7767162
360.477635,4.332,604.0,11943.8,72.848,7.3,339.0,3.11,6266.0,4.101,1.522,CANDIDATE,9478990
18.0811429,4.44,71.2,0.75,0.6214,5.7,638.0,39.18,5693.0,4.551,0.856,CANDIDATE,10793172
5.902596818,5.5711,54894.0,25.8,0.168,533.9,1123.0,376.53,6184.0,4.371,1.094,CANDIDATE,11404644
214.013044,7.87,123.2,1.54,0.1289,9.0,397.0,5.89,6698.0,4.267,1.37,CANDIDATE,8165617
143.09688,17.74,125.0,1.48,0.1129,6.4,441.0,8.94,6725.0,4.335,1.31,CANDIDATE,8223568
73.4567573,2.74,,,,,,,,,,CANDIDATE,8223568
13.0327301,3.902,242.3,1.64,0.67,11.1,809.0,101.4,6122.0,4.471,0.996,CANDIDATE,8355178
31.9533679,8.424,106.1,1.65,0.773,15.2,725.0,65.15,6313.0,4.228,1.467,CANDIDATE,4770174
458.16754,6.97,683.0,2.11,0.1573,5.6,208.0,0.45,5536.0,4.566,0.816,CANDIDATE,9838804
67.8766605,2.598,389.2,1.92,0.0011,9.1,455.0,10.11,6018.0,4.485,0.975,CANDIDATE,9020114
25.0901574,8.273,37.7,1.35,0.935,12.1,852.0,124.33,6033.0,3.985,1.788,CANDIDATE,7983117
326.6708,10.84,386.4,2.2,0.6133,10.8,283.0,1.52,5896.0,4.343,1.072,CANDIDATE,9966219
143.21109362,2.71,,,,,,,,,,CANDIDATE,11974540
362.97828,14.083,260.6,1.96,0.055,13.0,296.0,1.81,6086.0,4.274,1.216,CANDIDATE,7219825
240.192808,9.72,605.8,2.68,0.814,12.0,298.0,1.86,6004.0,4.484,0.977,CANDIDATE,9958962
86.723653,4.852,241.0,1.43,0.662,9.4,391.0,5.5,5830.0,4.54,0.876,CANDIDATE,1718189
36.566324,4.832,2943.0,15.41,0.018,8.1,828.0,110.92,5294.0,3.599,2.884,CANDIDATE,8263187
20.5736113,11.222,76.0,3.86,0.032,12.3,1197.0,484.82,5440.0,3.404,4.524,CANDIDATE,2019477
0.954388314,6.26,57.2,2.27,0.737,56.3,3406.0,31694.26,7056.0,3.813,2.785,CANDIDATE,9518710
5.77451117,3.752,156.3,1.87,0.348,11.2,1232.0,544.74,5821.0,4.127,1.492,CANDIDATE,7289338
10.1384691,4.026,92.8,0.74,0.207,9.1,723.0,64.55,5483.0,4.589,0.779,CANDIDATE,8218379
8.6040858,3.01,87.6,0.94,0.4146,6.4,947.0,189.96,6250.0,4.472,0.986,CANDIDATE,5706592
65.415183,4.224,417.1,1.31,0.377,8.9,295.0,1.79,4348.0,4.62,0.646,CANDIDATE,8364232
72.28198,2.478,1265.0,13.11,0.2405,5.4,984.0,221.28,7694.0,3.631,3.627,CANDIDATE,6670742
371.70965709,4.65,,,,,,,,,,CANDIDATE,6697976
75.906736,11.64,26.9,0.63,0.0506,9.2,507.0,15.65,6140.0,4.248,1.206,CANDIDATE,7592529
2.15888911,1.791,102.4,0.72,0.224,9.9,1130.0,384.49,5269.0,4.627,0.713,CANDIDATE,7592922
17.5806026,4.17,138.8,1.87,0.879,8.4,816.0,104.96,5839.0,4.199,1.358,CANDIDATE,7602351
2.71772323,3.22,70.3,0.72,0.197,9.3,1123.0,375.05,5135.0,4.464,0.874,CANDIDATE,8362974
23.9830523,8.77,83.2,1.17,0.096,11.3,718.0,62.83,5696.0,4.178,1.292,CANDIDATE,9301564
134.413808,13.907,206.1,1.69,0.1857,12.5,391.0,5.51,6013.0,4.37,1.187,CANDIDATE,10089123
347.97611,16.77,341.3,1.62,0.057,11.9,253.0,0.97,5995.0,4.536,0.878,CANDIDATE,8555967
11.8187288,4.017,249.0,2.09,0.282,10.3,919.0,168.38,5803.0,4.211,1.328,CANDIDATE,3765917
5.78901936,3.102,110.3,0.78,0.1847,7.8,849.0,122.75,5289.0,4.546,0.748,CANDIDATE,3547760
12.26708306,2.7,,,,,,,,,,CANDIDATE,11290515
6.33342309,3.46,123.3,7.62,1.101,7.5,625.0,36.11,4352.0,4.671,0.613,CANDIDATE,8216763
5.522479,2.666,33.1,0.76,0.6606,8.6,1288.0,650.66,6532.0,4.271,1.247,CANDIDATE,6767227
9.4588054,3.66,270.0,1.78,0.365,8.6,943.0,187.04,6247.0,4.433,1.066,CANDIDATE,3854496
71.008017,5.395,170.2,1.11,0.1788,6.6,419.0,7.27,5847.0,4.526,0.849,CANDIDATE,3936061
2.90805147,2.812,103.1,0.97,0.771,8.3,1220.0,523.63,5889.0,4.543,0.869,CANDIDATE,3972432
2.56271232,2.163,29.4,0.48,0.346,8.2,1171.0,443.49,5190.0,4.446,0.899,CANDIDATE,5860347
15.08186,4.004,81.6,0.98,0.7171,7.1,758.0,78.11,5794.0,4.377,1.012,CANDIDATE,6715997
2.44693823,0.954,26.4,0.56,0.611,9.0,1379.0,855.53,5821.0,4.419,1.033,CANDIDATE,6763884
13.05609,3.498,170.8,1.3,0.097,10.8,814.0,103.85,6078.0,4.434,0.994,CANDIDATE,6768616
3.64049242,1.194,42.1,0.61,0.181,9.5,1136.0,393.32,5745.0,4.503,0.936,CANDIDATE,8394475
5.1581317,7.773,37.9,2.02,0.032,13.0,1642.0,1720.62,5155.0,3.511,3.355,CANDIDATE,9340411
25.9136674,10.498,109.7,3.37,0.982,16.1,966.0,205.72,6167.0,3.804,2.346,CANDIDATE,10163067
6.96197304,2.806,151.3,0.97,0.103,8.8,778.0,86.68,5008.0,4.506,0.814,CANDIDATE,11241560
7.8935324,3.444,47.6,0.78,0.303,8.3,1052.0,289.79,6306.0,4.346,1.109,CANDIDATE,11244571
1.320499473,1.184,204.0,18.94,0.15,12.0,4477.0,95168.65,5172.0,2.693,13.454,CANDIDATE,11282568
13.1538409,11.56,104.6,1.03,0.39,10.6,750.0,74.8,5443.0,4.36,1.008,CANDIDATE,11286311
36.0484798,5.763,127.6,1.24,0.294,8.5,566.0,24.28,5602.0,4.33,1.1,CANDIDATE,8043638
4.2742605,2.687,263.8,1.88,0.089,11.4,1326.0,730.69,6477.0,4.361,1.148,CANDIDATE,11176166
27.556452,8.23,289.2,1.4,0.1438,6.7,531.0,18.86,5509.0,4.565,0.836,CANDIDATE,1293379
566.28176,20.39,1200.0,2.79,0.2065,8.9,203.0,0.4,5829.0,4.575,0.802,CANDIDATE,4076061
0.52740121,4.807,1316.0,1.49,0.4309,31.1,1027.0,263.23,3582.0,4.847,0.41,CANDIDATE,5951140
1.400903699,0.883,136.5,1.16,0.196,9.8,1764.0,2284.73,6375.0,4.474,0.975,CANDIDATE,5966732
17.3816224,2.73456,59099.4,26.55,0.666,1149.7,756.0,77.09,6116.0,4.407,1.02,CANDIDATE,6842345
28.655498,8.58,173.6,1.45,0.079,10.1,658.0,44.37,6268.0,4.429,1.1,CANDIDATE,6853172
13.4450174,2.118,196.2,1.08,0.531,8.3,606.0,31.92,5003.0,4.553,0.759,CANDIDATE,6859546
26.1556767,1.542,295.0,1.28,0.166,7.0,501.0,14.92,5204.0,4.573,0.76,CANDIDATE,7687365
4.60687717,2.295,258.7,1.14,0.341,7.5,865.0,132.78,5110.0,4.582,0.711,CANDIDATE,7700500
502.20642,9.39,447.9,2.18,0.9802,7.1,212.0,0.48,6018.0,4.615,0.733,CANDIDATE,8442795
8.3613732,3.649,104.7,0.79,0.067,9.5,793.0,93.31,5470.0,4.509,0.777,CANDIDATE,8443812
10.5113779,4.74,29.9,0.72,0.198,8.8,1052.0,289.46,6575.0,4.278,1.305,CANDIDATE,9397900
1.58487898,1.791,42.9,0.37,0.417,9.3,943.0,187.91,4201.0,4.675,0.566,CANDIDATE,9458266
20.9525604,3.986,232.9,1.19,0.74,9.8,495.0,14.2,4885.0,4.61,0.72,CANDIDATE,10264293
3.72920972,5.012,14.4,0.8,0.5232,9.6,1713.0,2035.92,6215.0,3.955,2.05,CANDIDATE,10290021
5.704593,1.149,129.9,0.95,0.285,8.5,900.0,154.92,5523.0,4.566,0.832,CANDIDATE,11288492
1.36752316,1.208,61.0,0.82,0.299,11.7,1684.0,1899.59,5836.0,4.417,1.048,CANDIDATE,11288772
1.9997244,1.976,85.1,0.84,0.37,8.9,1385.0,870.41,5838.0,4.529,0.897,CANDIDATE,11296724
14.137062,2.264,393.0,1.37,0.2133,7.5,568.0,24.62,4861.0,4.574,0.709,CANDIDATE,1871483
4.78113942,2.733,105.8,1.14,0.118,9.6,1130.0,386.46,5683.0,4.326,1.115,CANDIDATE,2161949
7.18864064,2.364,133.5,1.3,0.424,9.3,987.0,223.87,5683.0,4.326,1.115,CANDIDATE,2161949
27.122801,5.255,234.7,1.46,0.3462,8.1,594.0,29.38,5878.0,4.512,0.945,CANDIDATE,5083138
5.62241111,1.185,464.1,1.17,0.4026,8.5,561.0,23.43,3894.0,4.71,0.541,CANDIDATE,5087223
11.2901559,10.475,163.8,0.88,0.6285,8.6,617.0,34.17,5025.0,4.609,0.657,CANDIDATE,5092799
28.24753303,13.2,,,,,,,,,,CANDIDATE,5092799
7.1356633,1.789,255.5,1.38,0.735,9.8,751.0,75.39,4926.0,4.522,0.793,CANDIDATE,6019971
14.5909249,1.591,146.9,0.93,0.3084,6.3,622.0,35.34,5214.0,4.527,0.766,CANDIDATE,6864706
11.8496351,3.319,183.8,1.31,0.607,9.6,802.0,97.71,6032.0,4.508,0.929,CANDIDATE,6867219
455.62395,13.07,1112.1,3.0,0.335,14.0,228.0,0.64,5883.0,4.53,0.892,CANDIDATE,6878408
1.75173647,5.122,68.4,3.86,0.6637,10.2,4900.0,136315.31,10894.0,3.667,4.378,CANDIDATE,7755741
407.14656,23.26,82.3,1.18,0.7466,8.2,272.0,1.29,5845.0,4.282,1.198,CANDIDATE,9480398
487.83894,32.77,453.3,3.94,0.1252,8.8,298.0,1.88,5421.0,3.882,1.877,CANDIDATE,9490342
6.853888,2.561,653.8,1.74,0.469,8.2,613.0,33.32,4199.0,4.609,0.684,CANDIDATE,9513168
7.34672485,2.136,143.0,0.97,0.2525,10.1,784.0,89.33,5271.0,4.578,0.821,CANDIDATE,12116489
6.933574,2.43,276.7,1.3,0.05,8.0,829.0,111.53,5510.0,4.584,0.793,CANDIDATE,11411639
0.673141323,0.921,229.5,1.29,0.1065,10.5,1834.0,2675.15,5461.0,4.552,0.858,CANDIDATE,2283362
8.60965352,2.218,63.2,3.33,0.213,9.9,1550.0,1365.41,5418.0,3.447,4.233,CANDIDATE,2301068
13.8911152,5.062,204.9,1.12,0.168,10.3,674.0,48.8,5472.0,4.499,0.79,CANDIDATE,2422820
6.76890076,3.616,123.1,1.24,0.15,10.8,1017.0,253.3,5737.0,4.327,1.125,CANDIDATE,4274071
1.96134311,11.856,207.8,41.53,1.159,59.5,2167.0,5197.02,6221.0,3.935,2.198,CANDIDATE,4282390
486.77832,15.29,370.8,9.3,0.1737,10.4,409.0,6.6,5039.0,3.295,4.95,CANDIDATE,5115688
28.2682167,1.355,197.0,1.22,0.5643,6.0,526.0,18.12,5496.0,4.564,0.838,CANDIDATE,6045093
1.6037058,9.067,32.8,1.54,0.729,22.4,2492.0,9138.09,6400.0,3.877,2.512,CANDIDATE,6057750
0.70965042,1.318,223.4,1.49,0.145,9.4,2036.0,4086.46,5618.0,4.373,1.002,CANDIDATE,8391983
3.62657392,1.791,98.5,0.79,0.306,10.7,1014.0,250.0,5416.0,4.579,0.8,CANDIDATE,6947623
0.902403563,1.7129,4759.5,6.17,0.8925,220.3,1688.0,1919.35,5776.0,4.599,0.755,CANDIDATE,7811211
8.7998722,1.153,270.3,1.09,0.344,7.4,577.0,26.18,4298.0,4.603,0.675,CANDIDATE,7812893
6.87778029,3.199,124.0,1.19,0.08,10.1,1052.0,289.51,6274.0,4.434,1.062,CANDIDATE,7816935
12.9489256,2.162,331.0,0.94,0.0847,7.2,416.0,7.09,3867.0,4.734,0.525,CANDIDATE,7868967
130.235324,5.678,750.1,2.44,0.075,9.7,332.0,2.86,5616.0,4.529,0.903,CANDIDATE,8489260
17.1677675,2.975,335.1,0.97,0.4828,7.4,370.0,4.43,3761.0,4.724,0.526,CANDIDATE,10388451
8.50207749,3.057,117.3,0.75,0.073,10.5,679.0,50.14,4889.0,4.57,0.715,CANDIDATE,10396708
1.322475635,5.307,997.3,14.03,1.198,53.9,1097.0,342.59,4668.0,4.7,0.548,CANDIDATE,11495989
3.773744,15.2,85.2,2.44,0.9606,5.7,2001.0,3791.11,7302.0,3.965,2.069,CANDIDATE,11551652
18.1772927,4.703,213.1,1.5,0.039,7.9,737.0,69.62,6158.0,4.455,1.026,CANDIDATE,2449245
3.09872834,1.89,248.0,0.64,0.133,10.1,579.0,26.6,3628.0,4.842,0.41,CANDIDATE,2557350
19.9310602,8.48,97.9,2.42,0.0766,14.2,960.0,201.01,5500.0,3.775,2.491,CANDIDATE,4372620
0.813998812,0.675,183.4,1.36,0.045,13.7,1933.0,3285.52,5705.0,4.424,0.989,CANDIDATE,5171707
14.7639145,3.14,162.5,0.93,0.016,7.7,632.0,37.74,5541.0,4.613,0.733,CANDIDATE,6111011
1.118510435,1.111,72.7,0.75,0.251,9.9,1684.0,1898.51,5918.0,4.544,0.865,CANDIDATE,6128245
2.64185268,1.76,149.8,3.56,0.199,7.9,2104.0,4636.69,5195.0,3.409,2.935,CANDIDATE,6956176
2.54031121,1.83,173.3,1.2,0.295,10.1,1268.0,611.31,5778.0,4.531,0.911,CANDIDATE,7902204
1.371587993,12.901,456.1,4.91,0.9829,43.3,2413.0,8016.36,7045.0,4.154,1.604,CANDIDATE,8566113
5.89773974,2.243,77.9,1.0,0.1566,8.1,1150.0,414.11,6300.0,4.371,1.126,CANDIDATE,9588862
1.74145041,1.712,370.6,1.46,0.33,10.9,1234.0,547.5,5238.0,4.598,0.764,CANDIDATE,9596064
20.2944118,0.357,453.9,774.73,8.7053,5.6,648.0,41.69,5865.0,4.518,0.918,CANDIDATE,9596892
17.9908273,1.436,660.0,1.88,0.129,10.9,541.0,20.29,4918.0,4.546,0.752,CANDIDATE,10450504
198.11309,15.59,53.3,1.09,0.1542,8.3,399.0,5.96,6163.0,4.144,1.486,CANDIDATE,10464199
5.70509519,1.58,283.6,1.58,0.469,9.2,947.0,189.8,5455.0,4.448,0.927,CANDIDATE,11602794
129.847318,13.057,198.4,1.45,0.004,11.1,385.0,5.22,6133.0,4.427,1.032,CANDIDATE,5193439
0.8867443,3.16,,,,,,,,,,CANDIDATE,5215508
2.28494301,1.01,161.8,1.0,0.013,10.6,1180.0,458.39,5396.0,4.571,0.789,CANDIDATE,6187508
439.21978,9.392,342.3,1.81,0.2863,10.3,266.0,1.18,6553.0,4.479,0.962,CANDIDATE,6209225
22.2548897,13.454,83.8,2.16,0.239,11.8,899.0,154.4,5349.0,3.76,2.388,CANDIDATE,7939761
